" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"271011","271011 -- (2002-2011) -- Light oils and preparations","271000","Petroleum oils, etc, (excl. crude); preparation"
"271012","271012 -- (2012-) -- Light oils and preparations","271000","Petroleum oils, etc, (excl. crude); preparation"
"271019","271019 -- (2002-) -- Other","271000","Petroleum oils, etc, (excl. crude); preparation"
"271020","271020 -- (2012-) - Petroleum oils and oils obtained from bituminous minerals (other than crude) and preparations not elsewhere specified or included, containing by weight 70 % or more of petroleum oils or of oils obtained from bituminous minerals, these oils being the bas","271000","Petroleum oils, etc, (excl. crude); preparation"
"271091","271091 -- (2002-) -- Containing polychlorinated biphenyls (PCBs), polychlorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","271000","Petroleum oils, etc, (excl. crude); preparation"
"271099","271099 -- (2002-) -- Other","271000","Petroleum oils, etc, (excl. crude); preparation"
"271111","271111 --  -- Natural gas","271111","Natural gas, liquefied"
"271112","271112 --  -- Propane","271112","Propane, liquefied"
"271113","271113 --  -- Butanes","271113","Butanes, liquefied"
"271114","271114 --  -- Ethylene, propylene, butylene and butadiene","271114","Ethylene, propylene, butylene and butadiene, li"
"271119","271119 --  -- Other","271119","Petroleum gases and other gaseous hydrocarbons,"
"271121","271121 --  -- Natural gas","271121","Natural gas in gaseous state"
"271129","271129 --  -- Other","271129","Petroleum gases and other gaseous hydrocarbons"
"271210","271210 --  - Petroleum jelly","271210","Petroleum jelly"
"271220","271220 --  - Paraffin wax containing by weight less than 0,75 % of oil","271220","Paraffin wax, containing <0.75% oil"
"271290","271290 --  - Other","271290","Other paraffin wax... and similar products, nes"
"271311","271311 --  -- Not calcined","271311","Petroleum coke, not calcined"
"271312","271312 --  -- Calcined","271312","Calcined petroleum coke"
"271320","271320 --  - Petroleum bitumen","271320","Petroleum bitumen"
"271390","271390 --  - Other residues of petroleum oils or of oils obtained from bituminous minerals","271390","Other residues of petroleum oils , etc"
"271410","271410 --  - Bituminous or oil-shale and tar sands","271410","Bituminous or oil shale and tar sands"
"271490","271490 --  - Other","271490","Bitumen and asphalt; natural asphaltites and as"
"271500","271500 --  Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (for example, bituminous mastics, cut-backs)","271500","Bituminous mixtures based on natural asphalt, b"
"271600","271600 --  Electrical energy","271600","Electrical energy"
"280110","280110 --  - Chlorine","280110","Chlorine"
"280120","280120 --  - Iodine","280120","Iodine"
"280130","280130 --  - Fluorine; bromine","280130","Fluorine; bromine"
"280200","280200 --  Sulphur, sublimed or precipitated; colloidal sulphur","280200","Sulphur, sublimed or precipitated; colloidal su"
"280300","280300 --  Carbon (carbon blacks and other forms of carbon not elsewhere specified or included)","280300","Carbon (carbon blacks and other forms of carbon"
"280410","280410 --  - Hydrogen","280410","Hydrogen"
"280421","280421 --  -- Argon","280421","Argon"
"280429","280429 --  -- Other","280429","Rare gases (excl. argon)"
"280430","280430 --  - Nitrogen","280430","Nitrogen"
"280440","280440 --  - Oxygen","280440","Oxygen"
"280450","280450 --  - Boron; tellurium","280450","Boron; tellurium"
"280461","280461 --  -- Containing by weight not less than 99,99 % of silicon","280461","Silicon containing by weight >=99.99% silicon"
"280469","280469 --  -- Other","280469","Silicon containing by weight <99.99% silicon"
"280470","280470 --  - Phosphorus","280470","Phosphorus"
"280480","280480 --  - Arsenic","280480","Arsenic"
"280490","280490 --  - Selenium","280490","Selenium"
"280511","280511 --  -- Sodium","280511","Sodium"
"280512","280512 -- (2002-) -- Calcium","280521","Calcium"
"280519","280519 --  -- Other","280519","Alkali metals (excl. sodium)"
"280521","280521 -- (-2001) -- Calcium","280521","Calcium"
"280522","280522 -- (-2001) -- Strontium and barium","280522","Strontium and barium"
"280530","280530 --  - Rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed","280530","Rare-earth metals, scandium and yttrium"
"280540","280540 --  - Mercury","280540","Mercury"
"280610","280610 --  - Hydrogen chloride (hydrochloric acid)","280610","Hydrogen chloride (hydrochloric acid)"
"280620","280620 --  - Chlorosulphuric acid","280620","Chlorosulphuric acid"
"280700","280700 --  Sulphuric acid; oleum","280700","Sulphuric acid; oleum"
"280800","280800 --  Nitric acid; sulphonitric acids","280800","Nitric acid; sulphonitric acids"
"280910","280910 --  - Diphosphorus pentaoxide","280910","Diphosphorus pentaoxide"
"280920","280920 --  - Phosphoric acid and polyphosphoric acids","280920","Phosphoric acid and polyphosphoric acids"
"281000","281000 --  Oxides of boron; boric acids","281000","Oxides of boron; boric acids"
"281111","281111 --  -- Hydrogen fluoride (hydrofluoric acid)","281111","Hydrogen fluoride (hydrofluoric acid)"
"281119","281119 --  -- Other","281119","Other inorganic acids, nes"
"281121","281121 --  -- Carbon dioxide","281121","Carbon dioxide"
"281122","281122 --  -- Silicon dioxide","281122","Silicon dioxide"
"281123","281123 -- (-2006) -- Sulphur dioxide","281123","Sulphur dioxide"
"281129","281129 --  -- Other","281129","Other inorganic oxygen compounds of non-metals,"
"281210","281210 -- (-2016) - Chlorides and chloride oxides","281210","Chlorides and chlorides oxides of non-metals"
"281290","281290 --  - Other","281290","Halides and halide oxides of non-metals, nes"
"281310","281310 --  - Carbon disulphide","281310","Carbon disulphide"
"281390","281390 --  - Other","281390","Sulphides of non-metals (excl. carbon)commercia"
"281410","281410 --  - Anhydrous ammonia","281410","Anhydrous ammonia"
"281420","281420 --  - Ammonia in aqueous solution","281420","Ammonia in aqueous solution"
"281511","281511 --  -- Solid","281511","Sodium hydroxide (caustic soda), solid"
"281512","281512 --  -- In aqueous solution (soda lye or liquid soda)","281512","Sodium hydroxide in aqueous solution (soda lye"
"281520","281520 --  - Potassium hydroxide (caustic potash)","281520","Potassium hydroxide (caustic potash)"
"281530","281530 --  - Peroxides of sodium or potassium","281530","Peroxides of sodium or potassium"
"281610","281610 --  - Hydroxide and peroxide of magnesium","281610","Hydroxide and peroxide of magnesium"
"281620","281620 -- (-2001) - Oxide, hydroxide and peroxide of strontium","281620","Oxide, hydroxide and peroxide of strontium"
"281630","281630 -- (-2001) - Oxide, hydroxide and peroxide of barium","281630","Oxide, hydroxide and peroxide of barium"
"281640","281640 -- (2002-) - Oxides, hydroxides and peroxides, of strontium or barium","281630","Oxide, hydroxide and peroxide of barium"
"281700","281700 --  Zinc oxide; zinc peroxide","281700","Zinc oxide; zinc peroxide"
"281810","281810 --  - Artificial corundum, whether or not chemically defined","281810","Artificial corundum, whether or not chemically"
"281820","281820 --  - Aluminium oxide, other than artificial corundum","281820","Aluminium oxide, other than artificial corundum"
"281830","281830 --  - Aluminium hydroxide","281830","Aluminium hydroxide"
"281910","281910 --  - Chromium trioxide","281910","Chromium trioxide"
"281990","281990 --  - Other","281990","Chromium oxides and hydroxides (excl. chromium"
"282010","282010 --  - Manganese dioxide","282010","Manganese dioxide"
"282090","282090 --  - Other","282090","Manganese oxides (excl. manganese dioxide)"
"282110","282110 --  - Iron oxides and hydroxides","282110","Iron oxides and hydroxides"
"282120","282120 --  - Earth colours","282120","Earth colours containing >=70% iron(III)oxide"
"282200","282200 --  Cobalt oxides and hydroxides; commercial cobalt oxides","282200","Cobalt oxides and hydroxides; commercial cobalt"
"282300","282300 --  Titanium oxides","282300","Titanium oxides"
"282410","282410 --  - Lead monoxide (litharge, massicot)","282410","Lead monoxide (litharge, massicot)"
"282420","282420 -- (-2006) - Red lead and orange lead","282420","Red lead and orange lead"
"282490","282490 --  - Other","282490","Lead oxides, nes"
"282510","282510 --  - Hydrazine and hydroxylamine and their inorganic salts","282510","Hydrazine and hydroxylamine and their inorganic"
"282520","282520 --  - Lithium oxide and hydroxide","282520","Lithium oxide and hydroxide"
"282530","282530 --  - Vanadium oxides and hydroxides","282530","Vanadium oxides and hydroxides"
"282540","282540 --  - Nickel oxides and hydroxides","282540","Nickel oxides and hydroxides"
"282550","282550 --  - Copper oxides and hydroxides","282550","Copper oxides and hydroxides"
"282560","282560 --  - Germanium oxides and zirconium dioxide","282560","Germanium oxides and zirconium dioxides"
"282570","282570 --  - Molybdenum oxides and hydroxides","282570","Molybdenum oxides and hydroxides"
"282580","282580 --  - Antimony oxides","282580","Antimony oxides"
"282590","282590 --  - Other","282590","Other inorganic bases; other metal oxides, hydr"
"282611","282611 -- (-2006) -- Of ammonium or of sodium","282611","Fluorides of ammonium or of sodium"
"282612","282612 --  -- Of aluminium","282612","Fluorides of aluminium"
"282619","282619 --  -- Other","282619","Fluorides, nes"
"282620","282620 -- (-2006) - Fluorosilicates of sodium or of potassium","282620","Fluorosilicates of sodium or of potassium"
"282630","282630 --  - Sodium hexafluoroaluminate (synthetic cryolite)","282630","Sodium hexafloroaluminate (synthetic cryolite)"
"282690","282690 --  - Other","282690","Fluoroaluminates and other complex fluorine sal"
"282710","282710 --  - Ammonium chloride","282710","Ammonium chloride"
"282720","282720 --  - Calcium chloride","282720","Calcium chloride"
"282731","282731 --  -- Of magnesium","282731","Magnesium chloride"
"282732","282732 --  -- Of aluminium","282732","Aluminium chloride"
"282733","282733 -- (-2006) -- Of iron","282733","Iron chloride"
"282734","282734 -- (-2006) -- Of cobalt","282734","Cobalt chloride"
"282735","282735 --  -- Of nickel","282735","Nickel chloride"
"282736","282736 -- (-2006) -- Of zinc","282736","Zinc chloride"
"282737","282737 -- (-1995) Of tin","282737","Tin chloride"
"282738","282738 -- (-2001) -- Of barium","282738","Barium chloride"
"282739","282739 --  -- Other","282739","Chlorides, nes"
"282741","282741 --  -- Of copper","282741","Chloride oxides and chloride hydroxides of copp"
"282749","282749 --  -- Other","282749","Chloride oxides and chloride hydroxides (excl."
"282751","282751 --  -- Bromides of sodium or of potassium","282751","Bromides of sodium or of potassium"
"282759","282759 --  -- Other","282759","Bromides and bromide oxides (excl. of sodium an"
"282760","282760 --  - Iodides and iodide oxides","282760","Iodides and iodide oxides"
"282810","282810 --  - Commercial calcium hypochlorite and other calcium hypochlorites","282810","Commercial calcium hypochlorite and other calci"
"282890","282890 --  - Other","282890","Hypochlorites (excl. of calcium) and chlorites;"
"282911","282911 --  -- Of sodium","282911","Chlorates of sodium"
"282919","282919 --  -- Other","282919","Chlorates (excl. of sodium)"
"282990","282990 --  - Other","282990","Perchlorates; bromates and perbromates; iodates"
"283010","283010 --  - Sodium sulphides","283010","Sodium sulphides"
"283020","283020 -- (-2006) - Zinc sulphide","283020","Zinc sulphide"
"283030","283030 -- (-2006) - Cadmium sulphide","283030","Cadmium sulphide"
"283090","283090 --  - Other","283090","Other sulphides and polysulphides"
"283110","283110 --  - Of sodium","283110","Dithionites and sulphoxylates of sodium"
"283190","283190 --  - Other","283190","Dithionites and sulphoxylates (excl. of sodium)"
"283210","283210 --  - Sodium sulphites","283210","Sodium sulphites"
"283220","283220 --  - Other sulphites","283220","Sulphites (excl. sodium)"
"283230","283230 --  - Thiosulphates","283230","Thiosulphates"
"283311","283311 --  -- Disodium sulphate","283311","Disodium sulphate"
"283319","283319 --  -- Other","283319","Sodium sulphates (excl. disodium sulphate)"
"283321","283321 --  -- Of magnesium","283321","Sulphates of magnesium"
"283322","283322 --  -- Of aluminium","283322","Sulphates of aluminium"
"283323","283323 -- (-2006) -- Of chromium","283323","Sulphates of chromium"
"283324","283324 --  -- Of nickel","283324","Sulphates of nickel"
"283325","283325 --  -- Of copper","283325","Sulphates of copper"
"283326","283326 -- (-2006) -- Of zinc","283326","Sulphates of zinc"
"283327","283327 --  -- Of barium","283327","Sulphates of barium"
"283329","283329 --  -- Other","283329","Other sulphates, nes"
"283330","283330 --  - Alums","283330","Alums"
"283340","283340 --  - Peroxosulphates (persulphates)","283340","Peroxosulphates (persulphates)"
"283410","283410 --  - Nitrites","283410","Nitrites"
"283421","283421 --  -- Of potassium","283421","Nitrates of potassium"
"283422","283422 -- (-2001) -- Of bismuth","283422","Nitrates of bismuth"
"283429","283429 --  -- Other","283429","Nitrates of barium; of beryllium; of cadmium; o"
"283510","283510 --  - Phosphinates (hypophosphites) and phosphonates (phosphites)","283510","Phosphinates and phosphonates"
"283521","283521 -- (-1995) Of triammonium","283521","Phosphates of triammonium"
"283522","283522 --  -- Of mono- or disodium","283522","Phosphates of mono or disodium"
"283523","283523 -- (-2006) -- Of trisodium","283523","Phosphates of trisodium"
"283524","283524 --  -- Of potassium","283524","Phosphates of potassium"
"283525","283525 --  -- Calcium hydrogenorthophosphate (‘dicalcium phosphate’)","283525","Calcium hydrogenorthophosphate (dicalcium phosp"
"283526","283526 --  -- Other phosphates of calcium","283526","Phosphates of calcium, nes"
"283529","283529 --  -- Other","283529","Phosphates (excl. polyphosphates)"
"283531","283531 --  -- Sodium triphosphate (sodium tripolyphosphate)","283531","Sodium triphosphate (sodium tripolyphosphates)"
"283539","283539 --  -- Other","283539","Polyphosphates, nes"
"283610","283610 -- (-2006) - Commercial ammonium carbonate and other ammonium carbonates","283610","Commercial ammonium carbonate and other ammoniu"
"283620","283620 --  - Disodium carbonate","283620","Disodium carbonate"
"283630","283630 --  - Sodium hydrogencarbonate (sodium bicarbonate)","283630","Sodium hydrogencarbonate (sodium bicarbonate)"
"283640","283640 --  - Potassium carbonates","283640","Potassium carbonates"
"283650","283650 --  - Calcium carbonate","283650","Calcium carbonate"
"283660","283660 --  - Barium carbonate","283660","Barium carbonate"
"283670","283670 -- (-2006) - Lead carbonates","283670","Lead carbonate"
"283691","283691 --  -- Lithium carbonates","283691","Lithium carbonates"
"283692","283692 --  -- Strontium carbonate","283692","Strontium carbonate"
"283693","283693 -- (-1995) Bismuth carbonate","283693","Bismuth carbonate"
"283699","283699 --  -- Other","283699","Other carbonates; peroxocarbonates"
"283711","283711 --  -- Of sodium","283711","Cyanides and cyanide oxides of sodium"
"283719","283719 --  -- Other","283719","Cyanides, cyanide oxides (excl. sodium)"
"283720","283720 --  - Complex cyanides","283720","Complex cyanides"
"283800","283800 -- (-2006) Fulminates, cyanates and thiocyanates.","283800","Fulminates; cyanates and thiocyanates"
"283911","283911 --  -- Sodium metasilicates","283911","Sodium metasilicates"
"283919","283919 --  -- Other","283919","Silicates of sodium (excl. metasilicates)"
"283920","283920 -- (-2006) - Of potassium","283920","Silicates of potassium"
"283990","283990 --  - Other","283990","Other silicates (excl. of sodium and potassium)"
"284011","284011 --  -- Anhydrous","284011","Anhydrous disodium tetraborate (refined borax)"
"284019","284019 --  -- Other","284019","Disodium tetraborate, not anhydrous"
"284020","284020 --  - Other borates","284020","Other borates, nes"
"284030","284030 --  - Peroxoborates (perborates)","284030","Peroxoborates"
"284110","284110 -- (-2006) - Aluminates","284110","Aluminates"
"284120","284120 -- (-2006) - Chromates of zinc or of lead","284120","Chromates of zinc or of lead"
"284130","284130 --  - Sodium dichromate","284130","Sodium dichromate"
"284140","284140 -- (-2001) - Potassium dichromate","284140","Potassium dichromate"
"284150","284150 --  - Other chromates and dichromates; peroxochromates","284150","Other chromates and dichromates, nes; peroxochr"
"284160","284160 -- (-1995) Manganites, manganates and permanganates","284160","Manganites, manganates and permanganates"
"284161","284161 -- (1996-) -- Potassium permanganate","284160","Manganites, manganates and permanganates"
"284169","284169 -- (1996-) -- Other","284160","Manganites, manganates and permanganates"
"284170","284170 --  - Molybdates","284170","Molybdates"
"284180","284180 --  - Tungstates (wolframates)","284180","Tungstates (wolframates)"
"284190","284190 --  - Other","284190","Other salts of oxometallic and peroxometallic a"
"284210","284210 --  - Double or complex silicates, including aluminosilicates whether or not chemically defined","284210","Double or complex silicates"
"284290","284290 --  - Other","284290","Other salts of inorganic acids or peroxoacids ("
"284310","284310 --  - Colloidal precious metals","284310","Colloidal precious metals"
"284321","284321 --  -- Silver nitrate","284321","Silver nitrate"
"284329","284329 --  -- Other","284329","Silver compounds (excl. silver nitrate)"
"284330","284330 --  - Gold compounds","284330","Gold compounds"
"284390","284390 --  - Other compounds; amalgams","284390","Other compounds, nes, and amalgams of precious"
"284410","284410 --  - Natural uranium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing natural uranium or natural uranium compounds","284410","Natural uranium and its compounds, etc"
"284420","284420 --  - Uranium enriched in U 235 and its compounds; plutonium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium enriched in U 235, plutonium or compounds of these products","284420","Enriched uranium and plutonium and their compou"
"284430","284430 --  - Uranium depleted in U 235 and its compounds; thorium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing uranium depleted in U 235, thorium or compounds of these products","284430","Depleted uranium and thorium and their compound"
"284440","284440 --  - Radioactive elements and isotopes and compounds other than those of subheading 284410, 284420 or 284430; alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues","284440","Radioactive elements/isotopes and their compoun"
"284441","284441 -- (2022) -- Radioactive elements; tritium and its compounds; alloys, dispersions (including cermets), ceramic products and mixtures containing tritium or its compounds","284440","Radioactive elements/isotopes and their compoun"
"284442","284442 -- (2022) -- Radioactive elements; actinium-225, 227, californium-253, curium-240, 241, 242, 243, 244, einsteinium-253, 254, gadolinium-148, polonium-208, 209, 210, radium-223, uranium-230 or 232, compounds; alloys, dispersions, ceramic products and mixtures","284440","Radioactive elements/isotopes and their compoun"
"284443","284443 -- (2022) -- Radioactive elements, isotopes and compounds; other alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds","284440","Radioactive elements/isotopes and their compoun"
"284444","284444 -- (2022) -- Radioactive elements, isotopes, compounds n.e.c. in heading no. 2844, alloys, dispersions (including cermets), ceramic products, mixtures containing the elements, isotopes, compounds; radioactive residues","284440","Radioactive elements/isotopes and their compoun"
"284450","284450 --  - Spent (irradiated) fuel elements (cartridges) of nuclear reactors (Euratom)","284450","Spent (irradiated) fuel elements (cartridges) o"
"284510","284510 --  - Heavy water (deuterium oxide) (Euratom)","284510","Heavy water (deuterium oxide)"
"284520","284520 -- (2022) -- Boron enriched in boron-10 and its compounds","284590","Other isotopes and their inorganic or organic c"
"284530","284530 -- (2022) -- Lithium enriched in lithium-6 and its compounds","284590","Other isotopes and their inorganic or organic c"
"284540","284540 -- (2022) -- Helium-3","284590","Other isotopes and their inorganic or organic c"
"284590","284590 --  - Other","284590","Other isotopes and their inorganic or organic c"
"284610","284610 --  - Cerium compounds","284610","Cerium compounds"
"284690","284690 --  - Other","284690","Compounds, inorganic or organic, of rare-earth"
"284700","284700 --  Hydrogen peroxide, whether or not solidified with urea","284700","Hydrogen peroxide"
"284800","284800 -- (1996-2016) Phosphides, whether or not chemically defined, excluding ferrophosphorus.","284890","Phosphides of other metals, nes, or of non-meta"
"284810","284810 -- (-1995) Of copper (phosphor copper), containing more than 15 % by weight of phosphorus","284810","Phosphides of copper (phosphor copper), contain"
"284890","284890 -- (-1995) Of other metals or of non-metals","284890","Phosphides of other metals, nes, or of non-meta"
"284910","284910 --  - Of calcium","284910","Carbides of calcium"
"284920","284920 --  - Of silicon","284920","Carbides of silicon"
"284990","284990 --  - Other","284990","Other carbides (excl. of calcium and silicon)"
"285000","285000 --  Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading 2849","285000","Hydrides, nitrides, azides, silicides and borid"
"285100","285100 -- (-2006) Other inorganic compounds (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than amalgams of precious metals.","285100","Other inorganic compounds; liquid air; compress"
"285200","285200 -- (2007-2011) Compounds, inorganic or organic, of mercury, excluding amalgams.","293490","Other heterocyclic compounds, nes"
"285210","285210 -- (2012-) - Chemically defined","382390","Chemical products and residual products of chem"
"285290","285290 -- (2012-) - Other","382390","Chemical products and residual products of chem"
"285300","285300 -- (2007-2016) Other inorganic compounds (including distilled or conductivity water and water of similar purity); liquid air (whether or not rare gases have been removed); compressed air; amalgams, other than amalgams of precious metals.","285100","Other inorganic compounds; liquid air; compress"
"290110","290110 --  - Saturated","290110","Acyclic hydrocarbons, saturated"
"290121","290121 --  -- Ethylene","290121","Ethylene"
"290122","290122 --  -- Propene (propylene)","290122","Propene (propylene)"
"290123","290123 --  -- Butene (butylene) and isomers thereof","290123","Butene (butylene) and isomers thereof"
"290124","290124 --  -- Buta-1,3-diene and isoprene","290124","Buta-1,3-diene and isoprene"
"290129","290129 --  -- Other","290129","Unsaturated acyclic hydrocarbons, nes"
"290211","290211 --  -- Cyclohexane","290211","Cyclohexane"
"290219","290219 --  -- Other","290219","Cyclanes, cyclenes and cycloterpenes"
"290220","290220 --  - Benzene","290220","Benzene"
"290230","290230 --  - Toluene","290230","Toluene"
"290241","290241 --  -- o-Xylene","290241","o-Xylene"
"290242","290242 --  -- m-Xylene","290242","m-Xylene"
"290243","290243 --  -- p-Xylene","290243","p-Xylene"
"290244","290244 --  -- Mixed xylene isomers","290244","Mixed xylene isomers"
"290250","290250 --  - Styrene","290250","Styrene"
"290260","290260 --  - Ethylbenzene","290260","Ethylbenzene"
"290270","290270 --  - Cumene","290270","Cumene"
"290290","290290 --  - Other","290290","Other cyclic hydrocarbons, nes"
"290311","290311 --  -- Chloromethane (methyl chloride) and chloroethane (ethyl chloride)","290311","Chloromethane (methyl chloride) and chloroethan"
"290312","290312 --  -- Dichloromethane (methylene chloride)","290312","Dichloromethane (methylene chloride)"
"290313","290313 --  -- Chloroform (trichloromethane)","290313","Chloroform (trichloromethane)"
"290314","290314 --  -- Carbon tetrachloride","290314","Carbon tetrachloride"
"290315","290315 --  -- Ethylene dichloride (ISO) (1,2-dichloroethane)","290315","1,2-Dichloroethane (ethylene dichloride)"
"290316","290316 -- (-2001) -- 1,2-Dichloropropane (propylene dichloride) and dichlorobutanes","290316","1,2-Dichloropropane (propylene dichloride) and"
"290319","290319 --  -- Other","290319","Saturated chlorinated derivatives of acyclic hy"
"290321","290321 --  -- Vinyl chloride (chloroethylene)","290321","Vinyl chloride (chloroethylene)"
"290322","290322 --  -- Trichloroethylene","290322","Trichloroethylene"
"290323","290323 --  -- Tetrachloroethylene (perchloroethylene)","290323","Tetrachloroethylene (perchloroethylene)"
"290329","290329 --  -- Other","290329","Unsaturated chlorinated derivatives of acyclic"
"290330","290330 -- (-2006) - Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons","290330","Fluorinated, brominated or iodinated derivitive"
"290331","290331 -- (2007-) -- Ethylene dibromide (ISO) (1,2-dibromoethane)","290330","Fluorinated, brominated or iodinated derivitive"
"290339","290339 -- (2007-) -- Other","290330","Fluorinated, brominated or iodinated derivitive"
"290340","290340 -- (-1995) Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens","290340","Halogenated derivatives of acyclic hydrocarbons"
"290341","290341 -- (1996-2011) -- Trichlorofluoromethane","290340","Halogenated derivatives of acyclic hydrocarbons"
"290342","290342 -- (1996-2011) -- Dichlorodifluoromethane","290340","Halogenated derivatives of acyclic hydrocarbons"
"290343","290343 -- (1996-2011) -- Trichlorotrifluoroethanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290344","290344 -- (1996-2011) -- Dichlorotetrafluoroethanes and chloropentafluoroethane","290340","Halogenated derivatives of acyclic hydrocarbons"
"290345","290345 -- (1996-2011) -- Other derivatives perhalogenated only with fluorine and chlorine","290340","Halogenated derivatives of acyclic hydrocarbons"
"290346","290346 -- (1996-2011) -- Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290347","290347 -- (1996-2011) -- Other perhalogenated derivatives","290340","Halogenated derivatives of acyclic hydrocarbons"
"290348","290348 -- (2022) -- Saturated fluorinated derivatives of acyclic hydrocarbons; 1,1,1,3,3-pentafluorobutane (HFC-365mfc) and 1,1,1,2,2,3,4,5,5,5-decafluoropentane (HFC-43-10mee)","290330","Fluorinated, brominated or iodinated derivitive"
"290349","290349 -- (1996-2011) -- Other","290340","Halogenated derivatives of acyclic hydrocarbons"
"290351","290351 -- (-2011) -- 1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)","290351","1,2,3,4,5,6-Hexachlorocyclohexane"
"290352","290352 -- (2007-2011) -- Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)","290359","Halogenated derivatives of cyclanic... cycloter"
"290359","290359 -- (-2011) -- Other","290359","Halogenated derivatives of cyclanic... cycloter"
"290361","290361 -- (-2011) -- Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene","290361","Chlorobenzene, o-dichlorobenzene and p-dichloro"
"290362","290362 -- (-2011) -- Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN), 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane)","290362","Hexachlorobenzene and DDT(1,1,1-trichloro-2,2-b"
"290369","290369 -- (-2011) -- Other","290369","Halogenated derivatives of aromatic hydrocarbon"
"290371","290371 -- (2012-) -- Chlorodifluoromethane","290340","Halogenated derivatives of acyclic hydrocarbons"
"290372","290372 -- (2012-) -- Dichlorotrifluoroethanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290373","290373 -- (2012-) -- Dichlorofluoroethanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290374","290374 -- (2012-) -- Chlorodifluoroethanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290375","290375 -- (2012-) -- Dichloropentafluoropropanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290376","290376 -- (2012-) -- Bromochlorodifluoromethane, bromotrifluoromethane and dibromotetrafluoroethanes","290340","Halogenated derivatives of acyclic hydrocarbons"
"290377","290377 -- (2012-) -- Other, perhalogenated only with fluorine and chlorine","290340","Halogenated derivatives of acyclic hydrocarbons"
"290378","290378 -- (2012-) -- Other perhalogenated derivatives","290340","Halogenated derivatives of acyclic hydrocarbons"
"290379","290379 -- (2012-) -- Other","290340","Halogenated derivatives of acyclic hydrocarbons"
"290381","290381 -- (2012-) -- 1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)","290351","1,2,3,4,5,6-Hexachlorocyclohexane"
"290382","290382 -- (2012-) -- Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)","290359","Halogenated derivatives of cyclanic... cycloter"
"290389","290389 -- (2012-) -- Other","290359","Halogenated derivatives of cyclanic... cycloter"
"290391","290391 -- (2012-) -- Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene","290361","Chlorobenzene, o-dichlorobenzene and p-dichloro"
"290392","290392 -- (2012-) -- Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN), 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane)","290362","Hexachlorobenzene and DDT(1,1,1-trichloro-2,2-b"
"290399","290399 -- (2012-) -- Other","290369","Halogenated derivatives of aromatic hydrocarbon"
"290410","290410 --  - Derivatives containing only sulpho groups, their salts and ethyl esters","290410","Hydrocarbon derivatives containing only sulpho"
"290420","290420 --  - Derivatives containing only nitro or only nitroso groups","290420","Hydrocarbon derivatives containing only nitro/n"
"290490","290490 -- (-2016) - Other","290490","Sulphonated, nitrated or nitrosated derivatives"
"290511","290511 --  -- Methanol (methyl alcohol)","290511","Methanol (methyl alcohol)"
"290512","290512 --  -- Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)","290512","Propan-1-ol (propyl alcohol) and propan-2-ol (i"
"290513","290513 --  -- Butan-1-ol (n-butyl alcohol)","290513","Butan-1-ol (n-butyl alcohol)"
"290514","290514 --  -- Other butanols","290514","Other butanols, nes"
"290515","290515 -- (-2006) -- Pentanol (amyl alcohol) and isomers thereof","290515","Pentanol (amyl alcohol) and isomers thereof"
"290516","290516 --  -- Octanol (octyl alcohol) and isomers thereof","290516","Octanol (octyl alcohol) and isomers thereof"
